"trip_id","start_time","end_time","bikeid","tripduration","from_station_id","from_station_name","to_station_id","to_station_name","usertype","gender","birthyear"
"13518261","2017-03-31 19:27:16","2017-03-31 19:41:57","3440","881","125","Rush St & Hubbard St","285","Wood St & Hubbard St","Subscriber","Male","1988"
"13518260","2017-03-31 19:27:12","2017-03-31 19:41:33","5547","861","62","McCormick Place","52","Michigan Ave & Lake St","Subscriber","Male","1918"
"13518259","2017-03-31 19:27:00","2017-03-31 19:31:03","2270","243","125","Rush St & Hubbard St","26","McClurg Ct & Illinois St","Subscriber","Male","1987"
"13518258","2017-03-31 19:26:24","2017-03-31 19:44:12","3022","1068","289","Wells St & Concord Ln","303","Broadway & Cornelia Ave","Subscriber","Male","1988"
"13518257","2017-03-31 19:26:10","2017-03-31 19:33:51","768","461","405","Wentworth Ave & 35th St","367","Racine Ave & 35th St","Subscriber","Male","1978"
"13518256","2017-03-31 19:26:07","2017-03-31 19:29:41","3119","214","472","Lincoln Ave & Winona St","239","Western Ave & Leland Ave","Subscriber","Male","1977"
"13518254","2017-03-31 19:25:29","2017-03-31 19:43:56","3470","1107","192","Canal St & Adams St","176","Clark St & Elm St","Subscriber","Male","1987"
"13518252","2017-03-31 19:25:24","2017-03-31 19:41:30","1878","966","71","Morgan St & Lake St","359","Larrabee St & Division St","Subscriber","Male","1988"
"13518251","2017-03-31 19:25:22","2017-03-31 19:27:29","1325","127","123","California Ave & Milwaukee Ave","259","California Ave & Francis Pl","Subscriber","Male","1988"
"13518250","2017-03-31 19:25:20","2017-03-31 19:34:17","4594","537","258","Logan Blvd & Elston Ave","152","Lincoln Ave & Diversey Pkwy","Subscriber","Male","1987"
"13518249","2017-03-31 19:25:21","2017-03-31 19:55:22","4239","1801","268","Lake Shore Dr & North Blvd","312","Clarendon Ave & Gordon Ter","Subscriber","Male","1979"
"13518248","2017-03-31 19:25:18","2017-03-31 19:31:16","4297","358","258","Logan Blvd & Elston Ave","185","Stave St & Armitage Ave","Subscriber","Male","1987"
"13518246","2017-03-31 19:24:20","2017-03-31 19:30:08","4280","348","156","Clark St & Wellington Ave","226","Racine Ave & Belmont Ave","Subscriber","Male","1989"
"13518245","2017-03-31 19:24:11","2017-03-31 19:30:38","5137","387","133","Kingsbury St & Kinzie St","81","Daley Center Plaza","Subscriber","Male","1954"
"13518244","2017-03-31 19:23:50","2017-03-31 19:26:50","1499","180","248","Woodlawn Ave & 55th St","322","Kimbark Ave & 53rd St","Subscriber","Male","1986"
"13518241","2017-03-31 19:23:20","2017-03-31 19:36:04","5593","764","75","Clinton St & Jackson Blvd","129","Blue Island Ave & 18th St","Subscriber","Male","1988"
"13518240","2017-03-31 19:23:00","2017-03-31 19:26:00","3583","180","287","Franklin St & Monroe St","174","Canal St & Madison St","Subscriber","Male","1970"
"13518239","2017-03-31 19:22:51","2017-03-31 19:26:51","5902","240","230","Lincoln Ave & Roscoe St","229","Southport Ave & Roscoe St","Subscriber","Male","1986"
"13518238","2017-03-31 19:22:43","2017-03-31 19:31:23","5270","520","364","Larrabee St & Oak St","20","Sheffield Ave & Kingsbury St","Subscriber","Male","1963"
"13518236","2017-03-31 19:22:23","2017-03-31 19:37:32","3536","909","141","Clark St & Lincoln Ave","143","Sedgwick St & Webster Ave","Subscriber","Male","1963"
"13518235","2017-03-31 19:22:21","2017-03-31 19:31:08","1022","527","41","Federal St & Polk St","81","Daley Center Plaza","Subscriber","Female","1982"
"13518234","2017-03-31 19:22:15","2017-03-31 19:27:13","5171","298","108","Halsted St & Polk St","75","Clinton St & Jackson Blvd","Subscriber","Male","1981"
"13518232","2017-03-31 19:22:09","2017-03-31 19:33:29","4422","680","341","Adler Planetarium","255","Indiana Ave & Roosevelt Rd","Subscriber","Male","1980"
"13518231","2017-03-31 19:21:55","2017-03-31 19:39:47","4189","1072","596","Benson Ave & Church St","522","Bosworth Ave & Howard St","Subscriber","Male","1969"
"13518230","2017-03-31 19:21:48","2017-03-31 19:33:29","2250","701","341","Adler Planetarium","255","Indiana Ave & Roosevelt Rd","Subscriber","Female","1985"
"13518229","2017-03-31 19:21:42","2017-03-31 19:28:38","1391","416","125","Rush St & Hubbard St","133","Kingsbury St & Kinzie St","Subscriber","Female","1969"
"13518228","2017-03-31 19:21:41","2017-03-31 19:44:11","2596","1350","287","Franklin St & Monroe St","26","McClurg Ct & Illinois St","Subscriber","Male","1987"
"13518227","2017-03-31 19:21:34","2017-03-31 19:25:19","3230","225","337","Clark St & Chicago Ave","199","Wabash Ave & Grand Ave","Subscriber","Male","1989"
"13518226","2017-03-31 19:21:36","2017-03-31 19:30:36","512","540","74","Kingsbury St & Erie St","176","Clark St & Elm St","Subscriber","Male","1986"
"13518225","2017-03-31 19:21:22","2017-03-31 19:29:33","3957","491","125","Rush St & Hubbard St","283","LaSalle St & Jackson Blvd","Subscriber","Male","1993"
"13518224","2017-03-31 19:21:19","2017-03-31 19:46:14","3853","1495","6","Dusable Harbor","35","Streeter Dr & Grand Ave","Customer","",""
"13518221","2017-03-31 19:20:51","2017-03-31 19:27:16","1963","385","141","Clark St & Lincoln Ave","327","Sheffield Ave & Webster Ave","Subscriber","Male","1989"
"13518220","2017-03-31 19:20:48","2017-03-31 19:37:14","3445","986","59","Wabash Ave & Roosevelt Rd","15","Racine Ave & 18th St","Subscriber","Male","1984"
"13518219","2017-03-31 19:20:28","2017-03-31 19:25:30","728","302","158","Milwaukee Ave & Wabansia Ave","309","Leavitt St & Armitage Ave","Subscriber","Male","1985"
"13518218","2017-03-31 19:20:09","2017-03-31 19:38:02","4802","1073","115","Sheffield Ave & Wellington Ave","181","LaSalle St & Illinois St","Subscriber","Male","1992"
"13518217","2017-03-31 19:19:45","2017-03-31 19:22:33","5492","168","26","McClurg Ct & Illinois St","142","McClurg Ct & Erie St","Subscriber","Male","1993"
"13518216","2017-03-31 19:19:45","2017-03-31 19:27:53","5559","488","58","Marshfield Ave & Cortland St","505","Winchester Ave & Elston Ave","Subscriber","Male","1974"
"13518215","2017-03-31 19:19:40","2017-03-31 19:25:30","4631","350","134","Peoria St & Jackson Blvd","77","Clinton St & Madison St","Subscriber","Female","1990"
"13518213","2017-03-31 19:19:35","2017-03-31 19:45:45","889","1570","6","Dusable Harbor","35","Streeter Dr & Grand Ave","Customer","",""
"13518211","2017-03-31 19:19:07","2017-03-31 19:24:14","5702","307","359","Larrabee St & Division St","291","Wells St & Evergreen Ave","Subscriber","Male","1991"
"13518210","2017-03-31 19:19:08","2017-03-31 19:23:28","5118","260","185","Stave St & Armitage Ave","507","Humboldt Blvd & Armitage Ave","Subscriber","Male","1977"
"13518209","2017-03-31 19:18:48","2017-03-31 19:26:34","5361","466","113","Bissell St & Armitage Ave","138","Clybourn Ave & Division St","Subscriber","Male","1992"
"13518208","2017-03-31 19:18:33","2017-03-31 19:30:31","1743","718","243","Lincoln Ave & Leavitt St","231","Sheridan Rd & Montrose Ave","Subscriber","Female","1988"
"13518207","2017-03-31 19:17:45","2017-03-31 19:28:52","2017","667","240","Sheridan Rd & Irving Park Rd","254","Pine Grove Ave & Irving Park Rd","Subscriber","Male","1984"
"13518206","2017-03-31 19:18:01","2017-03-31 19:33:14","3580","913","75","Clinton St & Jackson Blvd","273","Michigan Ave & 18th St","Subscriber","Male","1989"
"13518205","2017-03-31 19:17:39","2017-03-31 19:29:28","5009","709","107","Desplaines St & Jackson Blvd","365","Halsted St & North Branch St","Subscriber","Male","1974"
"13518204","2017-03-31 19:17:36","2017-03-31 19:31:09","3506","813","19","Loomis St & Taylor St (*)","55","Halsted St & Roosevelt Rd","Subscriber","Female","1992"
"13518203","2017-03-31 19:17:25","2017-03-31 19:24:50","3817","445","414","Canal St & Taylor St","77","Clinton St & Madison St","Subscriber","Male","1993"
"13518202","2017-03-31 19:17:15","2017-03-31 19:31:17","4840","842","19","Loomis St & Taylor St (*)","55","Halsted St & Roosevelt Rd","Subscriber","Male","1991"
"13518201","2017-03-31 19:17:02","2017-03-31 19:24:03","4114","421","74","Kingsbury St & Erie St","161","Rush St & Superior St","Subscriber","Male","1987"
"13518200","2017-03-31 19:16:46","2017-03-31 19:24:29","2918","463","81","Daley Center Plaza","41","Federal St & Polk St","Subscriber","Female","1987"
"13518199","2017-03-31 19:16:42","2017-03-31 19:23:43","5721","421","72","Wabash Ave & 16th St","147","Indiana Ave & 26th St","Customer","",""
"13518198","2017-03-31 19:16:39","2017-03-31 19:18:33","3446","114","36","Franklin St & Jackson Blvd","286","Franklin St & Quincy St","Subscriber","Male","1986"
"13518197","2017-03-31 19:16:30","2017-03-31 19:27:56","2936","686","37","Dearborn St & Adams St","195","Columbus Dr & Randolph St","Subscriber","Male","1968"
"13518195","2017-03-31 19:16:11","2017-03-31 19:37:17","3760","1266","53","Wells St & Huron St","16","Paulina Ave & North Ave","Subscriber","Male","1979"
"13518194","2017-03-31 19:15:53","2017-03-31 19:37:42","2000","1309","53","Wells St & Huron St","16","Paulina Ave & North Ave","Subscriber","Female","1981"
"13518193","2017-03-31 19:15:39","2017-03-31 19:32:54","1183","1035","77","Clinton St & Madison St","277","Ashland Ave & Grand Ave","Subscriber","Male","1984"
"13518192","2017-03-31 19:15:30","2017-03-31 19:22:22","1453","412","304","Broadway & Waveland Ave","240","Sheridan Rd & Irving Park Rd","Subscriber","Female","1991"
"13518191","2017-03-31 19:15:28","2017-03-31 19:23:10","5480","462","212","Orleans St & Ohio St","186","Ogden Ave & Race Ave","Subscriber","Male","1987"
"13518190","2017-03-31 19:15:27","2017-03-31 19:22:14","4954","407","304","Broadway & Waveland Ave","240","Sheridan Rd & Irving Park Rd","Subscriber","Male","1985"
"13518189","2017-03-31 19:15:06","2017-03-31 19:48:56","1590","2030","87","Racine Ave & Fullerton Ave","87","Racine Ave & Fullerton Ave","Customer","",""
"13518188","2017-03-31 19:14:28","2017-03-31 19:33:31","3228","1143","174","Canal St & Madison St","16","Paulina Ave & North Ave","Subscriber","Male","1987"
"13518187","2017-03-31 19:14:22","2017-03-31 19:21:11","4629","409","340","Clark St & Wrightwood Ave","28","Larrabee St & Menomonee St","Subscriber","Male","1982"
"13518186","2017-03-31 19:14:15","2017-03-31 19:21:30","2090","435","164","Franklin St & Lake St","194","Wabash Ave & Wacker Pl","Subscriber","Female","1990"
"13518185","2017-03-31 19:13:51","2017-03-31 19:16:13","3868","142","123","California Ave & Milwaukee Ave","502","California Ave & Altgeld St","Subscriber","Male","1985"
"13518184","2017-03-31 19:13:45","2017-03-31 19:26:29","2916","764","164","Franklin St & Lake St","331","Halsted St & Blackhawk St (*)","Subscriber","Male","1989"
"13518183","2017-03-31 19:13:42","2017-03-31 19:23:40","3307","598","4","Burnham Harbor","62","McCormick Place","Subscriber","Male","1979"
"13518182","2017-03-31 19:13:35","2017-03-31 19:18:57","414","322","42","Wabash Ave & Cermak Rd","62","McCormick Place","Subscriber","Male","1986"
"13518181","2017-03-31 19:13:24","2017-03-31 19:16:10","491","166","27","Larrabee St & North Ave","236","Sedgwick St & Schiller St","Subscriber","Male","1989"
"13518180","2017-03-31 19:13:19","2017-03-31 19:16:10","5455","171","13","Wilton Ave & Diversey Pkwy","349","Halsted St & Wrightwood Ave","Subscriber","Female","1982"
"13518178","2017-03-31 19:12:57","2017-03-31 19:17:11","5694","254","77","Clinton St & Madison St","96","Desplaines St & Randolph St","Subscriber","Female","1978"
"13518177","2017-03-31 19:12:39","2017-03-31 19:18:06","3391","327","113","Bissell St & Armitage Ave","307","Southport Ave & Clybourn Ave","Subscriber","Male","1991"
"13518176","2017-03-31 19:12:19","2017-03-31 19:18:07","4683","348","342","Wolcott Ave & Polk St","19","Loomis St & Taylor St (*)","Subscriber","Female","1991"
"13518175","2017-03-31 19:11:11","2017-03-31 19:20:11","986","540","337","Clark St & Chicago Ave","54","Ogden Ave & Chicago Ave","Subscriber","Male","1983"
"13518174","2017-03-31 19:11:12","2017-03-31 19:18:53","666","461","219","Damen Ave & Cortland St","69","Damen Ave & Pierce Ave","Subscriber","Male","1989"
"13518173","2017-03-31 19:11:12","2017-03-31 19:34:40","5634","1408","35","Streeter Dr & Grand Ave","329","Lake Shore Dr & Diversey Pkwy","Subscriber","Male","1982"
"13518172","2017-03-31 19:11:03","2017-03-31 19:26:56","3172","953","289","Wells St & Concord Ln","16","Paulina Ave & North Ave","Subscriber","Male","1981"
"13518171","2017-03-31 19:10:53","2017-03-31 19:21:25","3211","632","340","Clark St & Wrightwood Ave","299","Halsted St & Roscoe St","Subscriber","Female","1990"
"13518170","2017-03-31 19:10:38","2017-03-31 19:15:41","2921","303","164","Franklin St & Lake St","52","Michigan Ave & Lake St","Subscriber","Male","1992"
"13518169","2017-03-31 19:10:37","2017-03-31 19:27:12","3537","995","20","Sheffield Ave & Kingsbury St","192","Canal St & Adams St","Subscriber","Male","1968"
"13518168","2017-03-31 19:10:35","2017-03-31 19:25:07","1528","872","66","Clinton St & Lake St","86","Eckhart Park","Subscriber","Male","1983"
"13518167","2017-03-31 19:10:27","2017-03-31 19:22:09","3643","702","41","Federal St & Polk St","273","Michigan Ave & 18th St","Subscriber","Male","1964"
"13518166","2017-03-31 19:10:19","2017-03-31 19:13:21","3992","182","210","Ashland Ave & Division St","130","Damen Ave & Division St","Subscriber","Male","1992"
"13518165","2017-03-31 19:10:17","2017-03-31 19:13:44","4309","207","5","State St & Harrison St","175","Wells St & Polk St","Subscriber","Male","1983"
"13518164","2017-03-31 19:10:15","2017-03-31 19:14:53","5046","278","229","Southport Ave & Roscoe St","347","Ashland Ave & Grace St","Subscriber","Male","1980"
"13518163","2017-03-31 19:09:32","2017-03-31 19:18:49","3836","557","191","Canal St & Monroe St (*)","55","Halsted St & Roosevelt Rd","Subscriber","Female","1984"
"13518162","2017-03-31 19:09:14","2017-03-31 19:18:24","3943","550","191","Canal St & Monroe St (*)","55","Halsted St & Roosevelt Rd","Subscriber","Male","1983"
"13518161","2017-03-31 19:09:12","2017-03-31 19:16:18","4783","426","212","Orleans St & Ohio St","211","St. Clair St & Erie St","Subscriber","Female","1980"
"13518160","2017-03-31 19:08:53","2017-03-31 19:21:07","1252","734","37","Dearborn St & Adams St","176","Clark St & Elm St","Subscriber","Male","1990"
"13518159","2017-03-31 19:08:47","2017-03-31 19:24:00","3189","913","98","LaSalle St & Washington St","333","Ashland Ave & Blackhawk St","Subscriber","Male","1980"
"13518157","2017-03-31 19:08:44","2017-03-31 19:17:55","3318","551","131","Lincoln Ave & Belmont Ave","152","Lincoln Ave & Diversey Pkwy","Subscriber","Female","1968"
"13518155","2017-03-31 19:08:33","2017-03-31 19:11:32","5607","179","226","Racine Ave & Belmont Ave","117","Wilton Ave & Belmont Ave","Subscriber","Male","1979"
"13518154","2017-03-31 19:08:32","2017-03-31 19:20:00","1935","688","280","Morgan St & 31st St","403","Wentworth Ave & 33rd St","Subscriber","Male","1984"
"13518153","2017-03-31 19:08:00","2017-03-31 19:24:19","5791","979","88","Racine Ave & Randolph St","182","Wells St & Elm St","Subscriber","Male","1988"
"13518152","2017-03-31 19:07:50","2017-03-31 19:17:55","1076","605","91","Clinton St & Washington Blvd","54","Ogden Ave & Chicago Ave","Subscriber","Male","1969"
"13518150","2017-03-31 19:07:33","2017-03-31 19:18:34","4253","661","56","Desplaines St & Kinzie St","277","Ashland Ave & Grand Ave","Subscriber","Female","1991"
"13518149","2017-03-31 19:07:13","2017-03-31 19:12:26","344","313","48","Larrabee St & Kingsbury St","27","Larrabee St & North Ave","Subscriber","Male","1983"
"13518148","2017-03-31 19:07:08","2017-03-31 19:11:17","2315","249","423","University Ave & 57th St","345","Lake Park Ave & 56th St","Subscriber","Female","1989"
"13518147","2017-03-31 19:07:02","2017-03-31 19:14:32","1093","450","148","State St & 33rd St","263","Rhodes Ave & 32nd St","Subscriber","Male","1992"
"13518146","2017-03-31 19:06:51","2017-03-31 19:29:12","4346","1341","17","Wood St & Division St","94","Clark St & Armitage Ave","Subscriber","Male","1984"
"13518145","2017-03-31 19:06:46","2017-03-31 19:21:25","1900","879","284","Michigan Ave & Jackson Blvd","62","McCormick Place","Subscriber","Female","1982"
"13518144","2017-03-31 19:06:28","2017-03-31 19:08:05","4812","97","515","Paulina St & Howard St","522","Bosworth Ave & Howard St","Subscriber","Male","1976"
"13518143","2017-03-31 19:06:07","2017-03-31 19:10:11","4568","244","423","University Ave & 57th St","345","Lake Park Ave & 56th St","Subscriber","Male","1982"
"13518141","2017-03-31 19:05:55","2017-03-31 19:27:02","3054","1267","211","St. Clair St & Erie St","28","Larrabee St & Menomonee St","Subscriber","Female","1985"
"13518140","2017-03-31 19:05:50","2017-03-31 19:33:39","2773","1669","287","Franklin St & Monroe St","216","California Ave & Division St","Subscriber","Male","1983"
"13518139","2017-03-31 19:05:49","2017-03-31 19:11:44","5498","355","314","Ravenswood Ave & Berteau Ave","344","Ravenswood Ave & Lawrence Ave","Subscriber","Male","1994"
"13518138","2017-03-31 19:05:42","2017-03-31 19:13:47","1373","485","38","Clark St & Lake St","24","Fairbanks Ct & Grand Ave","Subscriber","Female","1977"
"13518137","2017-03-31 19:05:41","2017-03-31 19:24:31","3628","1130","287","Franklin St & Monroe St","113","Bissell St & Armitage Ave","Subscriber","Male","1993"
"13518136","2017-03-31 19:05:41","2017-03-31 19:13:48","1734","487","73","Jefferson St & Monroe St","346","Ada St & Washington Blvd","Subscriber","Male","1987"
"13518135","2017-03-31 19:05:41","2017-03-31 19:14:28","3145","527","52","Michigan Ave & Lake St","59","Wabash Ave & Roosevelt Rd","Subscriber","Male","1984"
"13518134","2017-03-31 19:05:34","2017-03-31 19:19:42","2935","848","37","Dearborn St & Adams St","255","Indiana Ave & Roosevelt Rd","Subscriber","Female","1969"
"13518133","2017-03-31 19:05:27","2017-03-31 19:08:03","4409","156","54","Ogden Ave & Chicago Ave","86","Eckhart Park","Subscriber","Male","1988"
"13518132","2017-03-31 19:05:27","2017-03-31 19:11:59","1467","392","312","Clarendon Ave & Gordon Ter","304","Broadway & Waveland Ave","Subscriber","Female","1991"
"13518131","2017-03-31 19:05:16","2017-03-31 19:12:01","1203","405","192","Canal St & Adams St","80","Aberdeen St & Monroe St","Subscriber","Male","1987"
"13518130","2017-03-31 19:05:12","2017-03-31 19:13:29","3307","497","4","Burnham Harbor","4","Burnham Harbor","Subscriber","Male","1979"
"13518129","2017-03-31 19:05:06","2017-03-31 19:12:56","3425","470","423","University Ave & 57th St","322","Kimbark Ave & 53rd St","Subscriber","Female","1989"
"13518128","2017-03-31 19:05:02","2017-03-31 19:32:40","5362","1658","283","LaSalle St & Jackson Blvd","263","Rhodes Ave & 32nd St","Subscriber","Male","1977"
"13518127","2017-03-31 19:05:01","2017-03-31 19:12:02","1770","421","186","Ogden Ave & Race Ave","128","Damen Ave & Chicago Ave","Subscriber","Male","1983"
"13518126","2017-03-31 19:04:33","2017-03-31 19:09:06","94","273","117","Wilton Ave & Belmont Ave","153","Southport Ave & Wellington Ave","Subscriber","Male","1992"
"13518125","2017-03-31 19:03:56","2017-03-31 19:11:50","2822","474","463","Clark St & Berwyn Ave","461","Broadway & Ridge Ave","Subscriber","Female","1981"
"13518124","2017-03-31 19:03:47","2017-03-31 19:13:12","1791","565","156","Clark St & Wellington Ave","224","Halsted St & Willow St","Subscriber","Male","1992"
"13518123","2017-03-31 19:03:30","2017-03-31 19:10:31","4498","421","107","Desplaines St & Jackson Blvd","91","Clinton St & Washington Blvd","Subscriber","Male","1990"
"13518122","2017-03-31 19:03:33","2017-03-31 19:11:00","2345","447","110","Dearborn St & Erie St","38","Clark St & Lake St","Subscriber","Male","1989"
"13518121","2017-03-31 19:03:27","2017-03-31 19:24:19","4239","1252","98","LaSalle St & Washington St","268","Lake Shore Dr & North Blvd","Subscriber","Male","1979"
"13518120","2017-03-31 19:03:18","2017-03-31 19:09:35","5597","377","287","Franklin St & Monroe St","198","Green St & Madison St","Subscriber","Male","1982"
"13518119","2017-03-31 19:03:14","2017-03-31 19:07:32","5232","258","67","Sheffield Ave & Fullerton Ave","190","Southport Ave & Wrightwood Ave","Subscriber","Male","1966"
"13518118","2017-03-31 19:03:14","2017-03-31 19:10:45","5739","451","110","Dearborn St & Erie St","38","Clark St & Lake St","Subscriber","Male","1987"
"13518117","2017-03-31 19:03:17","2017-03-31 19:10:08","5258","411","213","Leavitt St & North Ave","159","Claremont Ave & Hirsch St","Subscriber","Male","1988"
"13518116","2017-03-31 19:02:51","2017-03-31 19:11:59","1311","548","13","Wilton Ave & Diversey Pkwy","288","Larrabee St & Armitage Ave","Subscriber","Male","1983"
"13518115","2017-03-31 19:02:45","2017-03-31 19:12:49","276","604","344","Ravenswood Ave & Lawrence Ave","298","Lincoln Ave & Belle Plaine Ave","Subscriber","Male","1985"
"13518114","2017-03-31 19:01:58","2017-03-31 19:05:14","469","196","108","Halsted St & Polk St","282","Halsted St & Maxwell St","Subscriber","Female","1997"
"13518113","2017-03-31 19:01:53","2017-03-31 19:06:48","5638","295","71","Morgan St & Lake St","91","Clinton St & Washington Blvd","Subscriber","Male","1960"
"13518112","2017-03-31 19:01:49","2017-03-31 19:07:43","3262","354","344","Ravenswood Ave & Lawrence Ave","295","Broadway & Argyle St","Subscriber","Male","1976"
"13518111","2017-03-31 19:01:47","2017-03-31 19:06:55","1816","308","20","Sheffield Ave & Kingsbury St","113","Bissell St & Armitage Ave","Subscriber","Female","1985"
"13518110","2017-03-31 19:01:41","2017-03-31 19:06:46","2977","305","344","Ravenswood Ave & Lawrence Ave","325","Clark St & Winnemac Ave","Subscriber","Male","1973"
"13518109","2017-03-31 19:01:09","2017-03-31 19:14:45","4384","816","100","Orleans St & Merchandise Mart Plaza","350","Ashland Ave & Chicago Ave","Subscriber","Male","1993"
"13518108","2017-03-31 19:00:58","2017-03-31 19:04:28","5704","210","27","Larrabee St & North Ave","291","Wells St & Evergreen Ave","Subscriber","Male","1986"
"13518107","2017-03-31 19:00:48","2017-03-31 19:05:39","2094","291","148","State St & 33rd St","149","Calumet Ave & 33rd St","Subscriber","Male","1995"
"13518106","2017-03-31 19:00:19","2017-03-31 19:10:01","5802","582","53","Wells St & Huron St","141","Clark St & Lincoln Ave","Subscriber","Male","1964"
"13518105","2017-03-31 19:00:14","2017-03-31 19:02:53","74","159","240","Sheridan Rd & Irving Park Rd","254","Pine Grove Ave & Irving Park Rd","Subscriber","Male","1960"
"13518104","2017-03-31 18:59:56","2017-03-31 19:11:52","3247","716","253","Clifton Ave & Lawrence Ave","232","Pine Grove Ave & Waveland Ave","Subscriber","Male","1960"
"13518103","2017-03-31 18:59:48","2017-03-31 19:14:23","2379","875","180","Ritchie Ct & Banks St","212","Orleans St & Ohio St","Subscriber","Male","1992"
"13518102","2017-03-31 18:59:42","2017-03-31 19:04:41","1925","299","108","Halsted St & Polk St","32","Racine Ave & Congress Pkwy","Subscriber","Male","1978"
"13518101","2017-03-31 18:59:34","2017-03-31 19:07:49","3189","495","212","Orleans St & Ohio St","98","LaSalle St & Washington St","Subscriber","Male","1989"
"13518100","2017-03-31 18:59:21","2017-03-31 19:17:55","3242","1114","181","LaSalle St & Illinois St","180","Ritchie Ct & Banks St","Subscriber","Male","1964"
"13518099","2017-03-31 18:59:10","2017-03-31 19:22:06","4651","1376","29","Noble St & Milwaukee Ave","260","Kedzie Ave & Milwaukee Ave","Subscriber","Male","1975"
"13518098","2017-03-31 18:58:59","2017-03-31 19:10:12","2964","673","465","Marine Dr & Ainslie St","459","Lakefront Trail & Bryn Mawr Ave","Customer","",""
"13518097","2017-03-31 18:59:00","2017-03-31 19:10:01","4896","661","53","Wells St & Huron St","141","Clark St & Lincoln Ave","Subscriber","Female","1968"
"13518096","2017-03-31 18:58:42","2017-03-31 19:07:27","3535","525","248","Woodlawn Ave & 55th St","419","Lake Park Ave & 53rd St","Subscriber","Male","1996"
"13518095","2017-03-31 18:58:29","2017-03-31 19:01:24","5547","175","42","Wabash Ave & Cermak Rd","62","McCormick Place","Subscriber","Male","1918"
"13518094","2017-03-31 18:58:27","2017-03-31 19:02:27","779","240","287","Franklin St & Monroe St","73","Jefferson St & Monroe St","Subscriber","Male","1972"
"13518093","2017-03-31 18:58:22","2017-03-31 19:03:47","4163","325","359","Larrabee St & Division St","176","Clark St & Elm St","Subscriber","Male","1989"
"13518092","2017-03-31 18:58:06","2017-03-31 19:02:35","2055","269","24","Fairbanks Ct & Grand Ave","161","Rush St & Superior St","Subscriber","Male","1981"
"13518091","2017-03-31 18:58:04","2017-03-31 19:04:45","5171","401","89","Financial Pl & Congress Pkwy","108","Halsted St & Polk St","Subscriber","Male","1990"
"13518088","2017-03-31 18:57:42","2017-03-31 19:03:30","5867","348","305","Western Ave & Division St","210","Ashland Ave & Division St","Subscriber","Male","1990"
"13518087","2017-03-31 18:57:31","2017-03-31 19:01:28","3453","237","145","Mies van der Rohe Way & Chestnut St","199","Wabash Ave & Grand Ave","Subscriber","Male","1992"
"13518086","2017-03-31 18:57:26","2017-03-31 19:06:51","986","565","173","Mies van der Rohe Way & Chicago Ave","337","Clark St & Chicago Ave","Subscriber","Male","1983"
"13518085","2017-03-31 18:56:48","2017-03-31 19:09:47","3139","779","426","Ellis Ave & 60th St","419","Lake Park Ave & 53rd St","Subscriber","Male","1997"
"13518084","2017-03-31 18:56:33","2017-03-31 19:14:15","4164","1062","225","Halsted St & Dickens Ave","199","Wabash Ave & Grand Ave","Subscriber","Male","1981"
"13518081","2017-03-31 18:56:17","2017-03-31 19:02:04","5536","347","59","Wabash Ave & Roosevelt Rd","273","Michigan Ave & 18th St","Subscriber","Male","1983"
"13518080","2017-03-31 18:55:41","2017-03-31 19:07:18","4725","697","89","Financial Pl & Congress Pkwy","181","LaSalle St & Illinois St","Subscriber","Male","1987"
"13518079","2017-03-31 18:55:29","2017-03-31 19:01:47","4408","378","25","Michigan Ave & Pearson St","199","Wabash Ave & Grand Ave","Subscriber","Male","1990"
"13518078","2017-03-31 18:55:25","2017-03-31 19:10:40","5634","915","33","State St & Van Buren St","35","Streeter Dr & Grand Ave","Subscriber","Male","1982"
"13518077","2017-03-31 18:55:19","2017-03-31 18:58:24","5232","185","349","Halsted St & Wrightwood Ave","67","Sheffield Ave & Fullerton Ave","Subscriber","Male","1997"
"13518074","2017-03-31 18:54:59","2017-03-31 18:59:30","4822","271","176","Clark St & Elm St","359","Larrabee St & Division St","Subscriber","Male","1979"
"13518073","2017-03-31 18:54:57","2017-03-31 18:59:34","4566","277","176","Clark St & Elm St","359","Larrabee St & Division St","Subscriber","Male","1970"
"13518072","2017-03-31 18:54:56","2017-03-31 19:05:19","3961","623","250","Ashland Ave & Wellington Ave","165","Clark St & Grace St","Subscriber","Male","1990"
"13518071","2017-03-31 18:54:48","2017-03-31 18:58:58","3385","250","16","Paulina Ave & North Ave","69","Damen Ave & Pierce Ave","Subscriber","Male","1988"
"13518070","2017-03-31 18:54:49","2017-03-31 18:58:58","5076","249","294","Broadway & Berwyn Ave","463","Clark St & Berwyn Ave","Subscriber","Female","1979"
"13518069","2017-03-31 18:54:44","2017-03-31 19:11:53","4503","1029","217","Racine Ave (May St) & Fulton St","130","Damen Ave & Division St","Subscriber","Female","1988"
"13518068","2017-03-31 18:54:41","2017-03-31 19:13:29","550","1128","481","California Ave & Montrose Ave","296","Broadway & Belmont Ave","Subscriber","Male","1982"
"13518067","2017-03-31 18:54:26","2017-03-31 19:19:01","5603","1475","91","Clinton St & Washington Blvd","116","Western Ave & Winnebago Ave","Subscriber","Male","1985"
"13518066","2017-03-31 18:54:21","2017-03-31 19:17:18","2945","1377","24","Fairbanks Ct & Grand Ave","349","Halsted St & Wrightwood Ave","Subscriber","Female","1982"
